boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1746114;Hyrdeengen 219; 2625 Vallensbæk;2625;3195000.0;125.0;182.0;4.0;0.0;1975.0;D;3305.0;0.0;;2021-02-07 00:00:00;0;https://www.boliga.dk/bolig/1746114;https://maps.google.com/?q=55.651489,12.365411
1746093;Frydenhøjparken 42; 2650 Hvidovre;2650;3445000.0;122.0;307.0;5.0;0.0;1965.0;C;3377.0;0.0;;2021-02-07 00:00:00;0;https://www.boliga.dk/bolig/1746093;https://maps.google.com/?q=55.622487,12.464444
1746061;Nordre Kystagervej 45; 2650 Hvidovre;2650;8695000.0;179.0;808.0;4.0;0.0;1950.0;D;5415.0;54.0;;2021-02-07 00:00:00;0;https://www.boliga.dk/bolig/1746061;https://maps.google.com/?q=55.634236,12.500178
1745841;Smedevænget 39; Marbjerg;2640;2695000.0;111.0;700.0;3.0;0.0;1959.0;G;3003.0;0.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745841;https://maps.google.com/?q=55.866499,9.36335
1745967;Bakkegade 3B; 3400 Hillerød;3400;2995000.0;85.0;318.0;4.0;0.0;1905.0;B;1901.0;0.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745967;https://maps.google.com/?q=55.932177,12.307813
1745936;Juni Alle 19; 2860 Søborg;2860;3995000.0;122.0;583.0;6.0;0.0;1960.0;E;3715.0;87.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745936;https://maps.google.com/?q=55.726474,12.468908
1745734;Vejgårdsparken 8; 3450 Allerød;3450;4395000.0;145.0;800.0;5.0;0.0;1974.0;C;4423.0;0.0;1.32;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745734;https://maps.google.com/?q=55.863195,12.343665
1745941;Digevangsvej 11; 2600 Glostrup;2600;4595000.0;130.0;595.0;4.0;0.0;1953.0;D;3257.0;83.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745941;https://maps.google.com/?q=55.670497,12.40626
1745945;Kathrinebjergvej 25; 2665 Vallensbæk Strand;2665;4995000.0;117.0;624.0;4.0;0.0;1979.0;D;4621.0;0.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745945;https://maps.google.com/?q=55.616685,12.381481
1745934;Svenstrupvej 12; 2970 Hørsholm;2970;4995000.0;127.0;1109.0;4.0;0.0;1880.0;D;5603.0;0.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745934;https://maps.google.com/?q=55.696383,12.490672
1745801;Elme Alle 31; 2630 Taastrup;2630;5100000.0;175.0;827.0;6.0;0.0;1920.0;D;3908.0;8.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745801;https://maps.google.com/?q=55.648317,12.305108
1745866;Birkevænget 9; 3520 Farum;3520;5200000.0;156.0;1046.0;5.0;0.0;1980.0;C;5338.0;0.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745866;https://maps.google.com/?q=55.203622,10.417136
1745940;Havrevænget 7; Gl Holte;2840;6195000.0;167.0;1200.0;4.0;0.0;1967.0;C;7020.0;17.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745940;https://maps.google.com/?q=55.266551,10.427882
1745947;Blovstrød Byvej 24; 3450 Allerød;3450;7125000.0;268.0;1102.0;7.0;0.0;1870.0;C;5734.0;0.0;1.99;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745947;https://maps.google.com/?q=55.867788,12.388009
1745942;Lykkevej 14; 2920 Charlottenlund;2920;13995000.0;177.0;701.0;5.0;0.0;1929.0;D;8665.0;97.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745942;https://maps.google.com/?q=56.992954,9.885851
1745964;Skovshovedvej 23A; 2920 Charlottenlund;2920;20000000.0;238.0;1235.0;6.0;0.0;1919.0;F;10927.0;132.0;;2021-02-06 00:00:00;1;https://www.boliga.dk/bolig/1745964;https://maps.google.com/?q=55.758346,12.590922
1745583;Poppelvej 1; 3400 Hillerød;3400;2495000.0;109.0;734.0;3.0;0.0;1962.0;C;2676.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745583;https://maps.google.com/?q=55.917119,11.910835
1745373;Gevninge Bakkedrag 3; Gevninge;4000;2795000.0;126.0;701.0;4.0;0.0;1962.0;D;2883.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745373;https://maps.google.com/?q=55.641842,11.959858
1745176;Duevej 7; 2630 Taastrup;2630;3250000.0;119.0;657.0;5.0;0.0;1957.0;C;3402.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745176;https://maps.google.com/?q=55.690487,9.263104
1745194;Åvang 7; 3400 Hillerød;3400;3495000.0;133.0;825.0;4.0;0.0;1930.0;D;3447.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745194;https://maps.google.com/?q=55.719331,9.533372
1745404;Kærvej 9; 4000 Roskilde;4000;3595000.0;117.0;905.0;3.0;0.0;1900.0;D;3495.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745404;https://maps.google.com/?q=55.819399,12.016293
1745195;Skovledet 144; 3400 Hillerød;3400;3595000.0;136.0;862.0;5.0;0.0;1968.0;D;3821.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745195;https://maps.google.com/?q=55.941569,12.325954
1745456;Muslingevej 29; 2650 Hvidovre;2650;4095000.0;111.0;760.0;5.0;0.0;1937.0;C;4646.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745456;https://maps.google.com/?q=56.209498,10.277675
1745196;Kongens Vænge 63; 3400 Hillerød;3400;4150000.0;160.0;992.0;6.0;0.0;1973.0;C;4311.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745196;https://maps.google.com/?q=55.93631,12.353259
1745486;Markskellet 15B; 3400 Hillerød;3400;4845000.0;171.0;829.0;5.0;0.0;2011.0;B;4649.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745486;https://maps.google.com/?q=55.934101,12.33135
1745398;Espevangen 6B; 2860 Søborg;2860;5495000.0;210.0;800.0;8.0;0.0;1962.0;C;3861.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745398;https://maps.google.com/?q=55.749508,12.477113
1745395;Bagsværdvej 87B; 2800 Kongens Lyngby;2800;5845000.0;137.0;916.0;4.0;0.0;1926.0;E;5076.0;52.0;1.32;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745395;https://maps.google.com/?q=55.764761,12.482951
1745385;Egegårdsvej 24A; 2800 Kongens Lyngby;2800;6495000.0;137.0;968.0;5.0;0.0;1963.0;E;6007.0;0.0;9.74;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745385;https://maps.google.com/?q=55.684135,12.461039
1745482;Korterupvej 1; 2730 Herlev;2730;6500000.0;166.0;721.0;4.0;0.0;1960.0;B;4360.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745482;https://maps.google.com/?q=54.764953,11.298109
1745536;Højgårds Alle 39; 2880 Bagsværd;2880;7495000.0;130.0;962.0;4.0;0.0;1964.0;C;6269.0;130.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745536;https://maps.google.com/?q=55.763612,12.444504
1745266;V M Amdrupvej 10; 3520 Farum;3520;7750000.0;241.0;1240.0;8.0;0.0;1969.0;C;7594.0;185.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745266;https://maps.google.com/?q=56.30939,10.129971
1745171;Byledet 27; 2820 Gentofte;2820;8950000.0;218.0;1012.0;6.0;0.0;1935.0;C;6985.0;113.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745171;https://maps.google.com/?q=55.748029,12.522325
1745390;C L Ibsens Vej 54; 2820 Gentofte;2820;10995000.0;193.0;830.0;5.0;0.0;1944.0;B;5847.0;92.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745390;https://maps.google.com/?q=55.755982,12.534217
1745450;Kong Valdemars Vej 66; Søllerød;2840;12800000.0;177.0;1200.0;5.0;0.0;1984.0;C;8680.0;38.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745450;https://maps.google.com/?q=55.816682,12.517411
1745607;Attemosevej 162; 2840 Holte;2840;13000000.0;368.0;2247.0;8.0;0.0;1877.0;D;8956.0;187.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745607;https://maps.google.com/?q=55.827796,12.51617
1745460;Hellerupvej 61; 2900 Hellerup;2900;16500000.0;264.0;681.0;9.0;0.0;1904.0;F;7454.0;110.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745460;https://maps.google.com/?q=55.734489,12.559705
1745483;V.Stuckenbergs Vej 21A; 2800 Kongens Lyngby;2800;20500000.0;259.0;1017.0;6.0;0.0;1960.0;D;11383.0;0.0;;2021-02-05 00:00:00;2;https://www.boliga.dk/bolig/1745483;https://maps.google.com/?q=
1744716;Bakkeboager 16; 2640 Hedehusene;2640;2395000.0;178.0;700.0;7.0;0.0;1877.0;-;3510.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744716;https://maps.google.com/?q=55.645623,12.231428
1744875;Kildevej 21; 2600 Glostrup;2600;3495000.0;82.0;550.0;3.0;0.0;1935.0;F;3201.0;82.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744875;https://maps.google.com/?q=55.776215,12.02335
1745101;Svogerslev Hovedgade 50; Svogerslev;4000;3495000.0;125.0;1200.0;5.0;0.0;1930.0;E;3102.0;76.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745101;https://maps.google.com/?q=55.633567,12.010043
1744925;Kastaniehaven 8; 3400 Hillerød;3400;3495000.0;158.0;1234.0;6.0;0.0;1975.0;E;4611.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744925;https://maps.google.com/?q=55.940481,12.331035
1744865;Engtoften 35; 2760 Måløv;2760;3595000.0;142.0;962.0;4.0;0.0;1965.0;D;4950.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744865;https://maps.google.com/?q=55.432006,10.485397
1744907;Mørbjergparken 32; 4000 Roskilde;4000;3675000.0;143.0;1102.0;4.0;0.0;1971.0;D;4227.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744907;https://maps.google.com/?q=55.620969,12.136052
1744830;Bøndermosevej 1; 2750 Ballerup;2750;3695000.0;136.0;905.0;4.0;0.0;1972.0;D;4758.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744830;https://maps.google.com/?q=55.750464,12.383411
1745000;Valbyvej 43; 2630 Taastrup;2630;3795000.0;123.0;667.0;5.0;0.0;1924.0;C;1834.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745000;https://maps.google.com/?q=55.411913,11.350864
1745016;Vesterkærsvej 21; 2650 Hvidovre;2650;3995000.0;110.0;850.0;4.0;0.0;1965.0;D;4278.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745016;https://maps.google.com/?q=55.642626,12.453445
1744674;Kvædehaven 58; 2600 Glostrup;2600;4195000.0;148.0;702.0;5.0;0.0;1969.0;C;4955.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744674;https://maps.google.com/?q=55.676161,12.379518
1744958;Biskop Svanes Vej 2E; 3460 Birkerød;3460;4500000.0;155.0;654.0;6.0;0.0;1896.0;C;4599.0;0.0;1.27;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744958;https://maps.google.com/?q=55.846823,12.440777
1744954;Gæslingehaven 9; 2950 Vedbæk;2950;4995000.0;111.0;328.0;3.0;0.0;2015.0;A15;4899.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744954;https://maps.google.com/?q=55.84268,12.536195
1744746;Tjørnevænget 59; 2800 Kongens Lyngby;2800;5700000.0;96.0;246.0;4.0;0.0;1957.0;C;3424.0;49.0;1.33;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744746;https://maps.google.com/?q=55.759731,12.488267
1745017;Nordlundsvej 20; 2650 Hvidovre;2650;6495000.0;191.0;788.0;7.0;0.0;1935.0;B;4918.0;106.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745017;https://maps.google.com/?q=55.643229,12.457309
1744747;Hanevangen 10; 2730 Herlev;2730;7495000.0;167.0;796.0;5.0;0.0;1970.0;D;4992.0;46.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744747;https://maps.google.com/?q=55.756344,12.398172
1745142;Cirkelbuen 26; 3400 Hillerød;3400;7495000.0;177.0;915.0;3.0;0.0;2020.0;A20;8301.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745142;https://maps.google.com/?q=55.94843,12.253229
1744929;Granstuevej 32; Øverød;2840;10895000.0;208.0;1086.0;6.0;0.0;2011.0;B;8374.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744929;https://maps.google.com/?q=55.823124,12.483131
1744997;Kulsviervej 124; 2800 Kongens Lyngby;2800;10900000.0;205.0;1084.0;6.0;0.0;1947.0;F;8608.0;126.0;3.56;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744997;https://maps.google.com/?q=55.799575,12.515317
1744950;Slotsvej 1A; 2920 Charlottenlund;2920;11850000.0;166.0;1213.0;6.0;0.0;1956.0;E;8227.0;0.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744950;https://maps.google.com/?q=55.150786,8.961497
1744996;Geelsvej 18; 2840 Holte;2840;12750000.0;214.0;1394.0;7.0;0.0;1953.0;D;8854.0;42.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1744996;https://maps.google.com/?q=55.802494,12.461111
1745018;Margrethevej 15; 2900 Hellerup;2900;16000000.0;182.0;571.0;5.0;0.0;1904.0;E;6019.0;101.0;;2021-02-04 00:00:00;3;https://www.boliga.dk/bolig/1745018;https://maps.google.com/?q=55.10539,14.704925
1744412;Gulspurvevej 6; 3400 Hillerød;3400;3375000.0;132.0;822.0;5.0;0.0;1963.0;F;3560.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744412;https://maps.google.com/?q=56.185753,10.524847
1744422;Rendsagervej 193; 2625 Vallensbæk;2625;3395000.0;109.0;379.0;4.0;0.0;1973.0;C;3776.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744422;https://maps.google.com/?q=55.646935,12.350667
1744490;Emilsvej 1; 2600 Glostrup;2600;3495000.0;177.0;820.0;7.0;0.0;1920.0;E;3985.0;54.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744490;https://maps.google.com/?q=55.664645,12.384583
1744269;Nyvej 17; Gundsømagle;4000;3495000.0;174.0;855.0;6.0;0.0;1978.0;D;4239.0;104.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744269;https://maps.google.com/?q=56.283598,10.587249
1744237;Stenmøllen 101; 2640 Hedehusene;2640;3595000.0;107.0;394.0;4.0;0.0;1988.0;B;2997.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744237;https://maps.google.com/?q=55.643444,12.201444
1744611;Lyngevej 36; Fløng;2640;3650000.0;169.0;700.0;5.0;0.0;1924.0;D;3141.0;2.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744611;https://maps.google.com/?q=55.652008,12.189695
1744484;Enebærhaven 8; 3450 Allerød;3450;3750000.0;140.0;735.0;5.0;0.0;1969.0;E;4712.0;0.0;1.49;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744484;https://maps.google.com/?q=55.871075,12.333513
1744423;Pæremosevej 18; 2750 Ballerup;2750;4250000.0;35.0;1125.0;2.0;0.0;1958.0;-;4133.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744423;https://maps.google.com/?q=55.747646,12.391914
1744406;Måløvgårdsvej 3; 2750 Ballerup;2750;4295000.0;136.0;949.0;4.0;0.0;1971.0;D;5153.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744406;https://maps.google.com/?q=55.755028,12.336727
1744228;Ildvænget 6; 2640 Hedehusene;2640;4595000.0;170.0;762.0;5.0;0.0;1985.0;C;4115.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744228;https://maps.google.com/?q=55.641782,12.195497
1744540;Solsiden 3; 3540 Lynge;3540;4650000.0;210.0;700.0;6.0;0.0;1969.0;C;4421.0;96.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744540;https://maps.google.com/?q=55.418678,12.234871
1744421;Strandegårdsvej 20; 2650 Hvidovre;2650;4695000.0;76.0;644.0;3.0;0.0;1949.0;E;4320.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744421;https://maps.google.com/?q=55.62971,12.495829
1744405;Klakkebjerg 101; 2750 Ballerup;2750;4895000.0;179.0;849.0;7.0;0.0;1988.0;C;5319.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744405;https://maps.google.com/?q=55.750635,12.339644
1744265;Gyvelvej 14; 2970 Hørsholm;2970;6245000.0;145.0;801.0;5.0;0.0;1972.0;C;5012.0;70.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744265;https://maps.google.com/?q=55.836535,12.570233
1744427;Egholmsvej 6; 2830 Virum;2830;6950000.0;137.0;763.0;5.0;0.0;1945.0;E;5913.0;79.0;167.62;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744427;https://maps.google.com/?q=56.471662,10.062272
1744399;Kløvervang 29; 2970 Hørsholm;2970;7495000.0;166.0;780.0;6.0;0.0;1991.0;C;6097.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744399;https://maps.google.com/?q=55.875125,12.51467
1744539;Dyrehavevej 57; 2930 Klampenborg;2930;9495000.0;174.0;778.0;5.0;0.0;1935.0;D;6662.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744539;https://maps.google.com/?q=55.774626,12.580795
1744516;Hartmannsvej 27; 2900 Hellerup;2900;11495000.0;168.0;766.0;5.0;0.0;1933.0;E;4997.0;142.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744516;https://maps.google.com/?q=55.742301,12.564958
1744520;Fortunvej 51B; 2920 Charlottenlund;2920;11995000.0;150.0;761.0;6.0;0.0;1950.0;D;8345.0;78.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744520;https://maps.google.com/?q=55.765123,12.550234
1744260;Vilvordeparken 13; 2920 Charlottenlund;2920;13500000.0;207.0;840.0;6.0;0.0;1961.0;D;8393.0;0.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744260;https://maps.google.com/?q=55.76641,12.560442
1744474;Ordrup Jagtvej 100; 2920 Charlottenlund;2920;15995000.0;238.0;710.0;6.0;0.0;1919.0;E;8861.0;106.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744474;https://maps.google.com/?q=55.755045,12.584373
1744603;Skovbrinken 12; 2920 Charlottenlund;2920;17995000.0;193.0;1479.0;4.0;0.0;1957.0;D;14926.0;107.0;;2021-02-03 00:00:00;4;https://www.boliga.dk/bolig/1744603;https://maps.google.com/?q=55.659332,11.816235
1743847;Teglvænget 13; 2630 Taastrup;2630;2875000.0;101.0;866.0;4.0;0.0;1957.0;C;3079.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743847;https://maps.google.com/?q=56.985062,10.10603
1743988;Nordfeldvej 17; 2665 Vallensbæk Strand;2665;3095000.0;101.0;810.0;4.0;0.0;1961.0;D;3737.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743988;https://maps.google.com/?q=55.008567,12.384747
1743924;Nordvang 10; Fløng;2640;3395000.0;69.0;720.0;3.0;0.0;1955.0;E;2994.0;86.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743924;https://maps.google.com/?q=56.815253,10.262664
1744153;Augustvej 85; 2860 Søborg;2860;3400000.0;134.0;646.0;6.0;0.0;1935.0;D;3623.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744153;https://maps.google.com/?q=55.728496,12.461772
1744101;Engstrupgårdsvej 67; 2650 Hvidovre;2650;3495000.0;100.0;788.0;5.0;0.0;1961.0;F;3839.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744101;https://maps.google.com/?q=55.624419,12.45125
1743926;Hørhaven 25; 2750 Ballerup;2750;3595000.0;110.0;801.0;5.0;0.0;1958.0;E;4087.0;32.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743926;https://maps.google.com/?q=55.732127,12.372366
1743923;Skovduevej 28; 3400 Hillerød;3400;3650000.0;143.0;840.0;6.0;0.0;1968.0;D;3827.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743923;https://maps.google.com/?q=56.691935,9.192486
1743925;Møllebovej 14; 2640 Hedehusene;2640;3745000.0;156.0;795.0;4.0;0.0;1957.0;C;3270.0;25.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743925;https://maps.google.com/?q=55.652447,12.20334
1743990;Løkketoften 17; 2625 Vallensbæk;2625;3995000.0;134.0;654.0;4.0;0.0;1969.0;D;4605.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743990;https://maps.google.com/?q=55.052846,10.579315
1744027;Platanhaven 10; 3450 Allerød;3450;4195000.0;156.0;791.0;4.0;0.0;1974.0;D;4568.0;0.0;8.3;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744027;https://maps.google.com/?q=55.94619,12.340722
1743995;Paris Boulevard 16; 2650 Hvidovre;2650;4295000.0;122.0;753.0;4.0;0.0;1928.0;D;4144.0;58.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743995;https://maps.google.com/?q=55.630588,12.478477
1744095;Blåmejsevej 8; 2600 Glostrup;2600;4495000.0;143.0;760.0;6.0;0.0;1959.0;C;4001.0;57.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744095;https://maps.google.com/?q=54.638772,11.420613
1744198;Nærumgårdsvej 19; 2850 Nærum;2850;4695000.0;116.0;1000.0;6.0;0.0;1950.0;E;6227.0;63.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744198;https://maps.google.com/?q=55.817031,12.5379
1744026;Tavlekærsvej 77; 2650 Hvidovre;2650;4795000.0;137.0;600.0;4.0;0.0;1979.0;E;4849.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744026;https://maps.google.com/?q=55.629621,12.48942
1744087;Sankt Hans Gade 14; 4000 Roskilde;4000;5295000.0;140.0;310.0;6.0;0.0;1916.0;E;4295.0;82.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744087;https://maps.google.com/?q=55.690067,12.56292
1743991;Bygaden 49; 2625 Vallensbæk;2625;5595000.0;204.0;1127.0;6.0;0.0;1930.0;C;5750.0;110.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743991;https://maps.google.com/?q=55.767345,11.80625
1744085;Thøger Larsens Alle 54; 2750 Ballerup;2750;5900000.0;124.0;721.0;5.0;0.0;1969.0;C;4911.0;73.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744085;https://maps.google.com/?q=55.742015,12.375249
1743931;Perlevej 24; 2650 Hvidovre;2650;5995000.0;173.0;712.0;4.0;0.0;1966.0;D;5142.0;42.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743931;https://maps.google.com/?q=55.619742,12.484429
1743850;Hovmosevej 15; 3400 Hillerød;3400;6240000.0;149.0;2895.0;5.0;0.0;2004.0;C;5129.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743850;https://maps.google.com/?q=54.88793,9.020782
1744100;Højvangen 6; 2860 Søborg;2860;6250000.0;143.0;815.0;5.0;0.0;1981.0;C;4621.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744100;https://maps.google.com/?q=55.111509,14.716786
1743930;Søborg Hovedgade 16; 2870 Dyssegård;2870;6495000.0;182.0;410.0;6.0;0.0;1919.0;E;3838.0;88.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743930;https://maps.google.com/?q=55.7426728,12.4941399
1743929;Væverholm 22; 2970 Hørsholm;2970;6495000.0;189.0;1030.0;5.0;0.0;2009.0;B;5446.0;0.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1743929;https://maps.google.com/?q=55.858086,12.496617
1744011;Bondehavevej 101; 2880 Bagsværd;2880;7495000.0;143.0;800.0;7.0;0.0;1939.0;D;5586.0;84.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744011;https://maps.google.com/?q=55.76121,12.46691
1744199;Nærum Gadekær 4; 2850 Nærum;2850;8695000.0;193.0;1641.0;6.0;0.0;1925.0;C;8226.0;70.0;;2021-02-02 00:00:00;5;https://www.boliga.dk/bolig/1744199;https://maps.google.com/?q=55.822288,12.534214
1743712;Muldhøjvej 1; 4000 Roskilde;4000;2995000.0;226.0;1160.0;6.0;0.0;1971.0;D;3901.0;119.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743712;https://maps.google.com/?q=55.714415,12.212679
1743783;Herslevvej 5; Trællerup;4000;4195000.0;198.0;2873.0;7.0;0.0;1960.0;C;3636.0;0.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743783;https://maps.google.com/?q=55.712303,12.466864
1743746;Edithsvej 2C; 2600 Glostrup;2600;4349000.0;126.0;462.0;5.0;0.0;1925.0;D;2908.0;0.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743746;https://maps.google.com/?q=55.664282,12.403556
1743711;Solvej 6; 3400 Hillerød;3400;4800000.0;113.0;543.0;4.0;0.0;1912.0;D;3096.0;68.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743711;https://maps.google.com/?q=55.726376,11.593364
1743787;Veddelev Bygade 22; Veddelev;4000;4995000.0;154.0;1280.0;6.0;0.0;1850.0;D;7162.0;0.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743787;https://maps.google.com/?q=55.675353,12.086559
1743786;Bøgevej 6; 2900 Hellerup;2900;28500000.0;279.0;985.0;11.0;0.0;1929.0;C;11626.0;142.0;;2021-02-01 00:00:00;6;https://www.boliga.dk/bolig/1743786;https://maps.google.com/?q=55.305269,10.397464
1743600;Ellehøj 23; 2900 Hellerup;2900;6750000.0;128.0;873.0;4.0;0.0;1988.0;C;5206.0;0.0;;2021-01-31 00:00:00;7;https://www.boliga.dk/bolig/1743600;https://maps.google.com/?q=55.726327,12.546879
1743234;Vesterkøb 37; 2640 Hedehusene;2640;2195000.0;54.0;788.0;3.0;0.0;1947.0;-;2571.0;54.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743234;https://maps.google.com/?q=55.653082,12.19582
1743543;Ærtedamsvej 14; 2750 Ballerup;2750;3195000.0;81.0;719.0;3.0;0.0;1943.0;E;3832.0;28.0;;2021-01-30 00:00:00;8;https://www.boliga.dk/bolig/1743543;https://maps.google.com/?q=55.730486,12.365323
