boliga_id;address1;address2;zipcode;list_price;living_area;lot_area;rooms;floors;construction_date;energy_rating;taxes_pr_month;bsmnt_area;station_dist_km;created_date;market_days;url;gmaps
1511475;Skovvejen 21  3450 Allerød; 3450 Allerød;3450;5245000.0;173.0;681.0;4.0;0.0;2019.0;-;7732.0;0.0;1,19;2018-12-27;766;https://www.boliga.dk/bolig/1511475;https://maps.google.com/?q=55.871444,12.376179
1485565;Enhøjsvej 22; 3450 Allerød;3450;4495000.0;219.0;1182.0;7.0;0.0;1949.0;D;5315.0;102.0;2,5;2018-09-24;860;https://www.boliga.dk/bolig/1485565;https://maps.google.com/?q=55.852541,12.338201
1354680;Nybrovej 395; 2800 Kongens Lyngby;2800;60000000.0;614.0;12013.0;16.0;0.0;1801.0;-;35739.0;212.0;1.0;2017-08-11 00:00:00;1269;https://www.boliga.dk/bolig/1354680;https://maps.google.com/?q=55.7657204,12.4877444
1738553;;;3450;;;;;;;;;;;;;;
1738400;;;3450;;;;;;;;;;;;;;
1734460;;;3450;;;;;;;;;;;;;;
1728826;;;3450;;;;;;;;;;;;;;
1727379;;;3450;;;;;;;;;;;;;;
1726505;;;3450;;;;;;;;;;;;;;
1725767;;;3450;;;;;;;;;;;;;;
1724544;;;3450;;;;;;;;;;;;;;
1722351;;;3450;;;;;;;;;;;;;;
1721877;;;3450;;;;;;;;;;;;;;
1721595;;;3450;;;;;;;;;;;;;;
1719058;;;3450;;;;;;;;;;;;;;
1716256;;;3450;;;;;;;;;;;;;;
1714098;;;3450;;;;;;;;;;;;;;
1713803;;;3450;;;;;;;;;;;;;;
1712322;;;3450;;;;;;;;;;;;;;
1711938;;;3450;;;;;;;;;;;;;;
1706815;;;3450;;;;;;;;;;;;;;
1701669;;;3450;;;;;;;;;;;;;;
1696996;;;3450;;;;;;;;;;;;;;
1696792;;;3450;;;;;;;;;;;;;;
1694970;;;3450;;;;;;;;;;;;;;
1691068;;;3450;;;;;;;;;;;;;;
1652975;;;3450;;;;;;;;;;;;;;
1638822;;;3450;;;;;;;;;;;;;;
1620436;;;3450;;;;;;;;;;;;;;
1572772;;;3450;;;;;;;;;;;;;;
1511475;;;3450;;;;;;;;;;;;;;
1485565;;;3450;;;;;;;;;;;;;;
1739453;;;3500;;;;;;;;;;;;;;
1739157;;;3500;;;;;;;;;;;;;;
1738959;;;3500;;;;;;;;;;;;;;
1737140;;;3500;;;;;;;;;;;;;;
1737058;;;3500;;;;;;;;;;;;;;
1735777;;;3500;;;;;;;;;;;;;;
1733955;;;3500;;;;;;;;;;;;;;
1732282;;;3500;;;;;;;;;;;;;;
1730035;;;3500;;;;;;;;;;;;;;
1728588;;;3500;;;;;;;;;;;;;;
1721601;;;3500;;;;;;;;;;;;;;
1719520;;;3500;;;;;;;;;;;;;;
1715695;;;3500;;;;;;;;;;;;;;
1714433;;;3500;;;;;;;;;;;;;;
1699474;;;3500;;;;;;;;;;;;;;
1697407;;;3500;;;;;;;;;;;;;;
1682570;;;3500;;;;;;;;;;;;;;
1681460;;;3500;;;;;;;;;;;;;;
1680346;;;3500;;;;;;;;;;;;;;
1663124;;;3500;;;;;;;;;;;;;;
1735489;;;3460;;;;;;;;;;;;;;
1735535;;;3460;;;;;;;;;;;;;;
1730896;;;3460;;;;;;;;;;;;;;
1730903;;;3460;;;;;;;;;;;;;;
1729436;;;3460;;;;;;;;;;;;;;
1727871;;;3460;;;;;;;;;;;;;;
1727045;;;3460;;;;;;;;;;;;;;
1724788;;;3460;;;;;;;;;;;;;;
1722395;;;3460;;;;;;;;;;;;;;
1722275;;;3460;;;;;;;;;;;;;;
1722330;;;3460;;;;;;;;;;;;;;
1719550;;;3460;;;;;;;;;;;;;;
1716530;;;3460;;;;;;;;;;;;;;
1716024;;;3460;;;;;;;;;;;;;;
1714891;;;3460;;;;;;;;;;;;;;
